day,city,name,count
2011-04-04,Суксун,david moliterno,6
2011-04-04,Нытва,alison tendler,4
2011-04-04,Суксун,craig smith,2
2011-04-06,Нытва,david larson,5
2011-04-06,Нытва,alex arroyo,4
2011-04-06,Кунгур,jon lapook,3
2011-04-06,Кунгур,donald frush,2
2011-04-06,Кунгур,lee benjamin,2
2011-04-07,Суксун,marie savard,6
2011-04-07,Суксун,robert comis,4
2011-04-08,Кунгур,alison tendler,4
2011-04-08,Нытва,douglas yee,2
2011-04-09,Суксун,deborah sarnoff,6
2011-04-12,Суксун,shantan reddy,4
2011-04-12,Кунгур,alison tendler,4
2011-04-13,Нытва,jay giedd,4
2011-04-14,Суксун,donald hensrud,8
2011-04-14,Суксун,susan friedman,4
2011-04-14,Нытва,jay giedd,4
2011-04-14,Кунгур,nicole laloy,3
2011-04-15,Суксун,hagop kantarjian,6
2011-04-15,Нытва,alison tendler,5
2011-04-15,Суксун,sidney wolfe,5
2011-04-15,Суксун,alison tendler,4
2011-04-15,Кунгур,lawrence epstein,4
2011-04-15,Суксун,eyal attar,3
2011-04-16,Суксун,alison tendler,4
2011-04-16,Кунгур,lance price,3
2011-04-16,Кунгур,tracy zivin,2
2011-04-16,Кунгур,jeanine downie,2
2011-04-16,Нытва,andrew doorey,2
2011-04-17,Суксун,alison tendler,5
2011-04-17,Кунгур,darryl kaelin,3
2011-04-18,Суксун,martin moore,8
2011-04-18,Суксун,alison tendler,4
2011-04-19,Суксун,alison tendler,4
2011-04-19,Нытва,greg forbes,2
2011-04-19,Суксун,roquell wyche,2
2011-04-20,Суксун,richard besser,13
2011-04-20,Кунгур,alison tendler,5
2011-04-20,Суксун,ron petersen,3
2011-04-20,Нытва,anas toweir,3
2011-04-20,Суксун,michael harbut,2
2011-04-21,Суксун,janet lubchenco,4
2011-04-21,Суксун,petros levounis,3
2011-04-21,Нытва,du dr,2
2011-04-22,Кунгур,hatem bib,11
2011-04-22,Суксун,richard besser,8
2011-04-22,Суксун,gail saltz,4
2011-04-22,Суксун,elizabeth anne,4
2011-04-23,Суксун,westwood ma,6
2011-04-23,Кунгур,john hall,6
2011-04-23,Нытва,alison tendler,5
2011-04-24,Суксун,alison tendler,4
2011-04-25,Суксун,jonathan fellus,11
2011-04-25,Суксун,michael yochelson,5
2011-04-25,Нытва,alison tendler,4
2011-04-26,Суксун,sheryl gabram,4
2011-04-29,Кунгур,alison tendler,5
2011-04-30,Кунгур,loring rue,2
2011-05-01,Нытва,deric jones,3
2011-05-01,Кунгур,chen jin,2
2011-05-01,Кунгур,yang gonghuan,2
2011-05-02,Кунгур,jon lapook,4
2011-05-02,Кунгур,bruce koeppen,3
2011-05-04,Кунгур,alison tendler,4
2011-05-06,Нытва,alison tendler,5
2011-05-07,Кунгур,alison tendler,5
2011-05-07,Суксун,david lang,3
2011-05-09,Нытва,james westberry,3
2011-05-10,Кунгур,alison tendler,4
2011-05-10,Нытва,young shin,2
2011-05-11,Нытва,alison tendler,5
2011-05-11,Кунгур,alison tendler,5
2011-05-11,Суксун,howard cohen,4
2011-05-11,Суксун,yale samole,4
2011-05-11,Кунгур,guy tribble,3
2011-05-11,Суксун,minerva santo,2
2011-05-12,Суксун,roberto trevino,3
2011-05-13,Нытва,anthony fauci,5
2011-05-13,Суксун,alison tendler,4
2011-05-13,Суксун,aribert heim,4
2011-05-13,Кунгур,jon lapook,3
2011-05-13,Кунгур,anthony fauci,3
2011-05-13,Кунгур,roy gulick,3
2011-05-13,Суксун,sandor kepiro,2
2011-05-14,Суксун,kenneth lyles,5
2011-05-14,Суксун,yale samole,4
2011-05-14,Нытва,howard cohen,3
2011-05-14,Нытва,yale samole,3
2011-05-14,Суксун,howard cohen,3
2011-05-14,Суксун,minerva santo,2
2011-05-14,Нытва,minerva santo,2
2011-05-15,Суксун,yale samole,4
2011-05-15,Суксун,howard cohen,3
2011-05-15,Суксун,minerva santo,2
2011-05-16,Кунгур,alison tendler,5
2011-05-17,Суксун,robert klitzman,6
2011-05-17,Нытва,yale samole,4
2011-05-17,Нытва,howard cohen,4
2011-05-17,Нытва,cliff bassett,3
2011-05-17,Нытва,minerva santo,2
2011-05-18,Суксун,lorelei mucci,10
2011-05-18,Нытва,lorelei mucci,6
2011-05-18,Нытва,walter willett,4
2011-05-18,Кунгур,jon lapook,3
2011-05-19,Кунгур,jon lapook,6
2011-05-19,Суксун,lori mosca,3
2011-05-19,Суксун,darrell hay,3
2011-05-20,Суксун,alison tendler,5
2011-05-20,Нытва,howard cohen,4
2011-05-20,Суксун,dong kim,4
2011-05-20,Кунгур,howard cohen,4
2011-05-20,Кунгур,yale samole,4
2011-05-20,Нытва,yale samole,3
2011-05-20,Кунгур,jon lapook,2
2011-05-20,Нытва,minerva santo,2
2011-05-20,Кунгур,minerva santo,2
2011-05-22,Суксун,howard cohen,4
2011-05-22,Нытва,alison tendler,4
2011-05-22,Суксун,yale samole,3
2011-05-22,Суксун,minerva santo,2
2011-05-23,Суксун,yale samole,4
2011-05-23,Нытва,yale samole,4
2011-05-23,Нытва,howard cohen,4
2011-05-23,Кунгур,alison tendler,4
2011-05-23,Суксун,howard cohen,3
2011-05-23,Нытва,minerva santo,3
2011-05-23,Суксун,minerva santo,2
2011-05-24,Нытва,jim riscoe,5
2011-05-24,Суксун,howard cohen,4
2011-05-24,Нытва,yale samole,4
2011-05-24,Нытва,howard cohen,4
2011-05-24,Суксун,yale samole,3
2011-05-24,Нытва,minerva santo,2
2011-05-24,Суксун,minerva santo,2
2011-05-25,Кунгур,yale samole,4
2011-05-25,Кунгур,howard cohen,3
2011-05-25,Кунгур,minerva santo,2
2011-05-26,Суксун,ronnie smalling,3
2011-05-26,Кунгур,sean smith,3
2011-05-27,Кунгур,jon lapook,6
2011-05-27,Суксун,howard cohen,4
2011-05-27,Суксун,yale samole,4
2011-05-27,Нытва,howard cohen,3
2011-05-27,Нытва,yale samole,3
2011-05-27,Суксун,oz abc,2
2011-05-27,Суксун,minerva santo,2
2011-05-27,Нытва,minerva santo,2
2011-05-28,Суксун,richard besser,6
2011-05-28,Суксун,coming up,3
2011-05-28,Кунгур,cbsnews com,2
2011-05-29,Суксун,howard cohen,4
2011-05-29,Суксун,yale samole,4
2011-05-29,Суксун,minerva santo,2
2011-05-30,Нытва,howard cohen,4
2011-05-30,Нытва,yale samole,4
2011-05-30,Нытва,bob dodson,3
2011-05-30,Кунгур,norm kahn,2
2011-05-30,Нытва,minerva santo,2
2011-05-31,Кунгур,alison tendler,5
2011-05-31,Суксун,erin fox,4
2011-06-01,Кунгур,jonathan samet,8
2011-06-01,Нытва,yale samole,4
2011-06-01,Нытва,howard cohen,4
2011-06-01,Нытва,minerva santo,2
2011-06-01,Кунгур,jon lapook,2
2011-06-02,Суксун,richard besser,11
2011-06-02,Суксун,eric genden,6
2011-06-02,Суксун,donald leslie,4
2011-06-02,Суксун,keith l,4
2011-06-02,Суксун,jeffrey deweese,3
2011-06-02,Кунгур,eileen o,3
2011-06-02,Кунгур,angelo volandes,3
2011-06-03,Нытва,alison tendler,5
2011-06-03,Кунгур,brad spellberg,3
2011-06-03,Кунгур,jon lapook,2
2011-06-04,Кунгур,jack kevorkian,38
2011-06-04,Нытва,beth dupree,31
2011-06-04,Нытва,jack kevorkian,30
2011-06-04,Нытва,stephen forman,5
2011-06-04,Суксун,william schaffner,4
2011-06-04,Нытва,friedrich hagenmuller,3
2011-06-04,Суксун,death abc,3
2011-06-04,Суксун,david lewis,2
2011-06-05,Суксун,lawrence kobilinsky,7
2011-06-05,Суксун,michael osterholm,4
2011-06-05,Кунгур,howard cohen,4
2011-06-05,Суксун,alison tendler,4
2011-06-05,Суксун,howard cohen,4
2011-06-05,Суксун,yale samole,4
2011-06-05,Суксун,len lichtenfeld,3
2011-06-05,Кунгур,yale samole,3
2011-06-05,Кунгур,minerva santo,3
2011-06-05,Суксун,minerva santo,2
2011-06-05,Суксун,lynn schuchter,2
2011-06-06,Кунгур,jon lapook,9
2011-06-06,Нытва,alison tendler,5
2011-06-06,Кунгур,howard cohen,4
2011-06-06,Нытва,howard cohen,4
2011-06-06,Кунгур,yale samole,3
2011-06-06,Нытва,wendel tucker,3
2011-06-06,Кунгур,paul volberding,3
2011-06-06,Кунгур,jay levy,3
2011-06-06,Нытва,yale samole,3
2011-06-06,Кунгур,minerva santo,2
2011-06-06,Нытва,anthony fauci,2
2011-06-06,Нытва,minerva santo,2
2011-06-06,Кунгур,lynn schuchter,2
2011-06-07,Суксун,richard besser,17
2011-06-07,Нытва,lynn schuchter,4
2011-06-07,Кунгур,howard cohen,4
2011-06-07,Суксун,alison tendler,4
2011-06-07,Кунгур,yale samole,3
2011-06-07,Кунгур,jon lapook,3
2011-06-07,Кунгур,minerva santo,2
2011-06-07,Кунгур,alice shaw,2
2011-06-09,Нытва,yale samole,4
2011-06-09,Нытва,howard cohen,4
2011-06-09,Нытва,minerva santo,3
2011-06-10,Нытва,yale samole,8
2011-06-10,Нытва,howard cohen,8
2011-06-10,Нытва,minerva santo,3
2011-06-11,Суксун,yale samole,4
2011-06-11,Суксун,howard cohen,4
2011-06-11,Суксун,minerva santo,2
2011-06-12,Суксун,yale samole,8
2011-06-12,Суксун,howard cohen,8
2011-06-12,Суксун,minerva santo,5
2011-06-12,Кунгур,howard cohen,4
2011-06-12,Кунгур,yale samole,4
2011-06-12,Суксун,theodore andreadis,3
2011-06-12,Кунгур,minerva santo,2
2011-06-12,Суксун,eden esguerra,2
2011-06-13,Нытва,geoffrey manley,4
2011-06-13,Кунгур,bradford wood,2
2011-06-13,Кунгур,alan matsumoto,2
2011-06-14,Кунгур,francis collins,2
2011-06-15,Нытва,janet woodcock,5
2011-06-16,Кунгур,gerard francisco,7
2011-06-16,Кунгур,yale samole,4
2011-06-16,Кунгур,howard cohen,4
2011-06-16,Кунгур,christopher murray,3
2011-06-16,Суксун,james chen,3
2011-06-16,Суксун,christopher murray,3
2011-06-16,Кунгур,minerva santo,2
2011-06-17,Кунгур,sanjay gupta,3
2011-06-17,Суксун,michael jensen,2
2011-06-19,Суксун,jim brink,4
2011-06-19,Кунгур,jon lapook,4
2011-06-19,Кунгур,barbara yawn,2
2011-06-20,Суксун,howard cohen,4
2011-06-20,Суксун,yale samole,3
2011-06-20,Суксун,minerva santo,2
2011-06-21,Нытва,alison tendler,5
2011-06-21,Нытва,david fleischer,4
2011-06-21,Кунгур,alison tendler,4
2011-06-21,Кунгур,scott sicherer,3
2011-06-22,Кунгур,alison tendler,5
2011-06-22,Суксун,yale samole,4
2011-06-22,Нытва,margaret hamburg,4
2011-06-22,Суксун,marjorie mcmillan,4
2011-06-22,Суксун,howard cohen,4
2011-06-22,Суксун,peter krause,2
2011-06-22,Суксун,minerva santo,2
2011-06-23,Суксун,richard besser,10
2011-06-23,Кунгур,alison tendler,4
2011-06-23,Суксун,yale samole,4
2011-06-23,Суксун,howard cohen,4
2011-06-23,Кунгур,jennifer ashton,3
2011-06-23,Суксун,minerva santo,2
2011-06-24,Суксун,howard cohen,4
2011-06-24,Суксун,yale samole,3
2011-06-24,Суксун,minerva santo,2
2011-06-25,Нытва,howard cohen,8
2011-06-25,Нытва,yale samole,7
2011-06-25,Нытва,minerva santo,4
2011-06-25,Суксун,deirdre chiaramonte,3
2011-06-26,Суксун,alison tendler,5
2011-06-26,Суксун,yale samole,4
2011-06-26,Нытва,alison tendler,4
2011-06-26,Суксун,howard cohen,3
2011-06-26,Суксун,lori laffel,2
2011-06-26,Суксун,minerva santo,2
2011-06-26,Нытва,athalia molokomme,2
2011-06-27,Нытва,yale samole,4
2011-06-27,Суксун,yale samole,4
2011-06-27,Нытва,howard cohen,4
2011-06-27,Нытва,alison tendler,4
2011-06-27,Суксун,howard cohen,4
2011-06-27,Нытва,minerva santo,3
2011-06-27,Суксун,terry real,3
2011-06-27,Суксун,minerva santo,2
2011-06-28,Суксун,richard besser,11
2011-06-28,Нытва,howard cohen,4
2011-06-28,Нытва,yale samole,4
2011-06-28,Нытва,minerva santo,3
2011-06-28,Суксун,lisa argilla,3
2011-06-29,Суксун,richard besser,11
2011-06-29,Кунгур,stanley waintraub,4
2011-06-29,Кунгур,jon lapook,2
2011-06-29,Нытва,patricia keegan,2
2011-06-30,Суксун,jeremy a,5
2011-06-30,Кунгур,howard cohen,4
2011-06-30,Суксун,charles mcmillan,4
2011-06-30,Кунгур,yale samole,4
2011-06-30,Кунгур,minerva santo,2
2011-06-30,Суксун,claudia henschke,2
2011-07-01,Суксун,marrick kukin,5
2011-07-01,Кунгур,yale samole,4
2011-07-01,Кунгур,howard cohen,4
2011-07-01,Кунгур,minerva santo,2
2011-07-02,Суксун,howard cohen,4
2011-07-02,Суксун,yale samole,4
2011-07-02,Суксун,minerva santo,3
2011-07-03,Нытва,jan garavaglia,5
2011-07-04,Кунгур,howard cohen,4
2011-07-04,Кунгур,jan garavaglia,3
2011-07-04,Кунгур,yale samole,3
2011-07-04,Кунгур,minerva santo,2
2011-07-05,Суксун,alison tendler,5
2011-07-05,Нытва,alison tendler,4
2011-07-05,Кунгур,jon lapook,3
2011-07-06,Кунгур,jan garavaglia,4
2011-07-06,Суксун,alison tendler,4
2011-07-06,Суксун,paul thompson,4
2011-07-06,Кунгур,beverly l,2
2011-07-07,Суксун,richard besser,21
2011-07-07,Суксун,mark melrose,3
2011-07-07,Суксун,beverly l,3
2011-07-08,Суксун,richard besser,9
2011-07-08,Суксун,alison tendler,5
2011-07-08,Суксун,scho satistaction,2
2011-07-09,Суксун,richard besser,10
2011-07-09,Суксун,alison tendler,5
2011-07-11,Кунгур,jon lapook,2
2011-07-12,Кунгур,howard cohen,4
2011-07-12,Суксун,alison tendler,4
2011-07-12,Кунгур,yale samole,3
2011-07-12,Кунгур,minerva santo,2
2011-07-13,Суксун,phil the,5
2011-07-13,Кунгур,howard cohen,4
2011-07-13,Кунгур,yale samole,4
2011-07-13,Суксун,jack drescher,4
2011-07-13,Суксун,yale samole,4
2011-07-13,Суксун,howard cohen,4
2011-07-13,Кунгур,alison tendler,4
2011-07-13,Суксун,minerva santo,2
2011-07-13,Нытва,colin dircks,2
2011-07-14,Суксун,richard besser,19
2011-07-14,Суксун,david ludwig,5
2011-07-14,Суксун,alison tendler,5
2011-07-14,Нытва,yale samole,4
2011-07-14,Кунгур,howard cohen,4
2011-07-14,Кунгур,yale samole,3
2011-07-14,Нытва,howard cohen,3
2011-07-14,Кунгур,minerva santo,2
2011-07-14,Нытва,minerva santo,2
2011-07-15,Суксун,richard besser,15
2011-07-15,Нытва,alison tendler,5
2011-07-15,Суксун,michael welner,4
2011-07-16,Кунгур,alison tendler,5
2011-07-16,Нытва,jonathan sherin,4
2011-07-16,Кунгур,howard cohen,4
2011-07-16,Суксун,alison tendler,4
2011-07-16,Нытва,alison tendler,4
2011-07-16,Суксун,richard besser,4
2011-07-16,Кунгур,yale samole,4
2011-07-16,Суксун,bechara choucair,3
2011-07-16,Суксун,colleen walsh,3
2011-07-16,Кунгур,minerva santo,2
2011-07-18,Суксун,howard cohen,4
2011-07-18,Суксун,yale samole,4
2011-07-18,Суксун,rahul khare,3
2011-07-18,Суксун,minerva santo,2
2011-07-18,Суксун,joe laken,2
2011-07-19,Суксун,richard besser,8
2011-07-19,Нытва,alison tendler,5
2011-07-19,Кунгур,alison tendler,4
2011-07-19,Нытва,kristine yaffe,4
2011-07-20,Кунгур,howard cohen,4
2011-07-20,Кунгур,alison tendler,4
2011-07-20,Суксун,peter whitehouse,3
2011-07-20,Кунгур,yale samole,3
2011-07-21,Нытва,john c,5
2011-07-21,Кунгур,jon lapook,5
2011-07-21,Нытва,moses lee,4
2011-07-21,Суксун,jordan moskoff,4
2011-07-21,Кунгур,yale samole,4
2011-07-21,Кунгур,howard cohen,4
2011-07-21,Суксун,alison tendler,4
2011-07-21,Кунгур,minerva santo,2
2011-07-22,Нытва,howard cohen,4
2011-07-22,Суксун,yale samole,4
2011-07-22,Нытва,alison tendler,4
2011-07-22,Суксун,richard besser,4
2011-07-22,Нытва,yale samole,4
2011-07-22,Суксун,alison tendler,4
2011-07-22,Суксун,howard cohen,4
2011-07-22,Суксун,karl doghramji,3
2011-07-22,Нытва,estevan garcia,3
2011-07-22,Суксун,minerva santo,2
2011-07-22,Нытва,minerva santo,2
2011-07-22,Суксун,joshua kosowsky,2
2011-07-23,Суксун,michael joyner,3
2011-07-23,Суксун,dina fonseca,2
2011-07-24,Суксун,yale samole,4
2011-07-24,Суксун,howard cohen,4
2011-07-24,Суксун,minerva santo,2
2011-07-25,Суксун,petros levounis,5
2011-07-25,Нытва,alison tendler,4
2011-07-26,Кунгур,howard cohen,4
2011-07-26,Кунгур,yale samole,4
2011-07-26,Кунгур,minerva santo,2
2011-07-27,Нытва,gedi mohamed,15
2011-07-27,Суксун,air base,5
2011-07-27,Суксун,marie savard,3
2011-07-27,Суксун,banu arun,3
2011-07-28,Суксун,unni karunakara,5
2011-07-28,Кунгур,yale samole,4
2011-07-28,Кунгур,howard cohen,4
2011-07-28,Нытва,andrew leuchter,3
2011-07-28,Суксун,holly thacker,3
2011-07-28,Кунгур,minerva santo,2
2011-07-28,Кунгур,keith black,2
2011-07-29,Суксун,brian strom,3
2011-07-30,Кунгур,jon lapook,9
2011-07-30,Нытва,yale samole,4
2011-07-30,Нытва,howard cohen,4
2011-07-30,Суксун,howard cohen,4
2011-07-30,Суксун,yale samole,4
2011-07-30,Суксун,minerva santo,2
2011-07-30,Нытва,minerva santo,2
2011-08-02,Суксун,scho satistaction,2
2011-08-03,Нытва,paul pepe,4
2011-08-03,Суксун,alison tendler,4
2011-08-03,Кунгур,howard cohen,4
2011-08-03,Нытва,alison tendler,4
2011-08-03,Кунгур,yale samole,3
2011-08-03,Нытва,rainer gruessner,3
2011-08-03,Кунгур,minerva santo,2
2011-08-04,Кунгур,alison tendler,4
2011-08-04,Кунгур,jon lapook,3
2011-08-04,Суксун,paul pepe,3
2011-08-05,Кунгур,alison tendler,4
2011-08-05,Суксун,christopher cannon,4
2011-08-05,Кунгур,jon lapook,3
2011-08-05,Суксун,brian strom,3
2011-08-05,Суксун,bradley maron,2
2011-08-06,Кунгур,howard cohen,4
2011-08-06,Кунгур,yale samole,3
2011-08-06,Кунгур,minerva santo,2
2011-08-07,Кунгур,alison tendler,4
2011-08-07,Суксун,howard cohen,4
2011-08-07,Суксун,yale samole,4
2011-08-07,Нытва,abdiweli mohamed,3
2011-08-07,Суксун,minerva santo,2
2011-08-08,Суксун,howard cohen,4
2011-08-08,Суксун,yale samole,4
2011-08-08,Суксун,alison tendler,4
2011-08-08,Суксун,minerva santo,2
2011-08-09,Нытва,haw and,14
